INTERSECTION_ID,X_2263,Y_2263,BOROUGH,LocationDescription,HAS_SIGNAL,HAS_CRASH,CRASH_COUNT_50FT,COMPLAINT_COUNT_50FT,Signalized,Stop_Controlled,Uncontrolled
MANHATTAN @ Unknown Location,989955.0,227549.0,MANHATTAN,,0,1,5,9,0,0,1
QUEENS @ Unknown Location,1065654.0,208918.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1009960.0,190755.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,991232.0,182292.0,BROOKLYN,,0,1,5,2,0,0,1
QUEENS @ Unknown Location,1019131.0,202416.0,QUEENS,,0,1,5,7,0,0,1
BROOKLYN @ Unknown Location,1001777.0,165258.0,BROOKLYN,,0,1,5,12,0,0,1
QUEENS @ Unknown Location,1043010.0,192093.0,QUEENS,,0,1,5,0,0,1,0
BRONX @ Unknown Location,1004134.0,244872.0,BRONX,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,984678.0,164647.0,BROOKLYN,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1056164.0,181089.0,QUEENS,,0,1,5,1,0,0,1
STATEN ISLAND @ Unknown Location,956113.0,164455.0,STATEN ISLAND,,0,1,5,10,0,0,1
QUEENS @ Unknown Location,1031418.0,186301.0,QUEENS,,0,1,5,8,0,0,1
QUEENS @ Unknown Location,1042740.0,182840.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1022455.0,210996.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1022952.0,186787.0,QUEENS,,0,1,5,11,0,0,1
QUEENS @ Unknown Location,1045678.0,215508.0,QUEENS,,0,1,5,0,0,0,1
BRONX @ Unknown Location,1010722.0,251115.0,BRONX,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1044814.0,200280.0,QUEENS,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,995779.0,210175.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1011760.0,214763.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,987940.0,195188.0,BROOKLYN,,0,1,5,1,0,0,1
QUEENS @ Unknown Location,1032722.0,185307.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,998088.0,204497.0,BROOKLYN,,0,1,5,17,0,0,1
MANHATTAN @ Unknown Location,990265.0,220914.0,MANHATTAN,,0,1,5,7,0,0,1
BROOKLYN @ Unknown Location,1015443.0,180368.0,BROOKLYN,,0,1,5,0,0,0,1
BRONX @ Unknown Location,1021567.0,248183.0,BRONX,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1008869.0,172228.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,992335.0,184056.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1015761.0,184118.0,BROOKLYN,,0,1,5,0,0,1,0
MANHATTAN @ Unknown Location,983586.0,208428.0,MANHATTAN,,0,1,5,3,0,0,1
BROOKLYN @ Unknown Location,996296.0,198137.0,BROOKLYN,,0,1,5,12,0,0,1
QUEENS @ Unknown Location,1033356.0,190181.0,QUEENS,,0,1,5,13,0,0,1
BROOKLYN @ Unknown Location,990124.0,184896.0,BROOKLYN,,0,1,5,7,0,0,1
QUEENS @ Unknown Location,1037964.0,184244.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,985875.0,167412.0,BROOKLYN,,0,1,5,18,0,0,1
BROOKLYN @ Unknown Location,1006737.0,162299.0,BROOKLYN,,0,1,5,5,0,0,1
BROOKLYN @ Unknown Location,989696.0,179878.0,BROOKLYN,,0,1,5,30,0,0,1
BRONX @ Unknown Location,1022503.0,253081.0,BRONX,,0,1,5,23,0,0,1
BROOKLYN @ Unknown Location,998900.0,149680.0,BROOKLYN,,0,1,5,22,0,0,1
BRONX @ Unknown Location,1005538.0,236831.0,BRONX,,0,1,5,6,0,0,1
BROOKLYN @ Unknown Location,1008601.0,184002.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,994114.0,195445.0,BROOKLYN,,0,1,5,7,0,0,1
BROOKLYN @ Unknown Location,994557.0,190138.0,BROOKLYN,,0,1,5,19,0,0,1
BROOKLYN @ Unknown Location,994898.0,182174.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,997874.0,180875.0,BROOKLYN,,0,1,5,14,0,0,1
BRONX @ Unknown Location,1025542.0,258276.0,BRONX,,0,1,5,4,0,0,1
BRONX @ Unknown Location,1021974.0,237720.0,BRONX,,0,1,5,31,0,0,1
QUEENS @ Unknown Location,1061705.0,205886.0,QUEENS,,0,1,5,5,0,0,1
BROOKLYN @ Unknown Location,997364.0,204182.0,BROOKLYN,,0,1,5,42,0,0,1
QUEENS @ Unknown Location,1049192.0,183151.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1004571.0,198299.0,BROOKLYN,,0,1,5,0,0,0,1
MANHATTAN @ Unknown Location,986450.0,203649.0,MANHATTAN,,0,1,5,8,0,0,1
BROOKLYN @ Unknown Location,1000172.0,179960.0,BROOKLYN,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1046342.0,183850.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1004383.0,190536.0,BROOKLYN,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1036961.0,212134.0,QUEENS,,0,1,5,9,0,1,0
BROOKLYN @ Unknown Location,1002091.0,164488.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,990073.0,173529.0,BROOKLYN,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1044775.0,195906.0,QUEENS,,0,1,5,0,0,0,1
STATEN ISLAND @ Unknown Location,943229.0,169324.0,STATEN ISLAND,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1000946.0,175917.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,996925.0,203271.0,BROOKLYN,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1019102.0,210344.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1010648.0,184543.0,BROOKLYN,,0,1,5,8,0,0,1
STATEN ISLAND @ Unknown Location,934753.0,138014.0,STATEN ISLAND,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1004828.0,164808.0,BROOKLYN,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1003919.0,217204.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1000168.0,153958.0,BROOKLYN,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1023472.0,186833.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,979500.0,164390.0,BROOKLYN,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1050015.0,188913.0,QUEENS,,0,1,5,0,0,1,0
STATEN ISLAND @ Unknown Location,939460.0,153570.0,STATEN ISLAND,,0,1,5,1,0,0,1
QUEENS @ Unknown Location,1051349.0,157268.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,999327.0,193870.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,989903.0,163544.0,BROOKLYN,,0,1,5,4,0,0,1
BROOKLYN @ Unknown Location,1006872.0,177464.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,990366.0,188881.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,997481.0,206692.0,BROOKLYN,,0,1,5,11,0,0,1
QUEENS @ Unknown Location,1002406.0,213812.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,980144.0,185464.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1006752.0,193863.0,BROOKLYN,,0,1,5,1,0,1,0
QUEENS @ Unknown Location,1023878.0,211559.0,QUEENS,,0,1,5,47,0,0,1
MANHATTAN @ Unknown Location,998998.0,239480.0,MANHATTAN,,0,1,5,5,0,0,1
QUEENS @ Unknown Location,1017334.0,212595.0,QUEENS,,0,1,5,2,0,0,1
QUEENS @ Unknown Location,1039401.0,197356.0,QUEENS,,0,1,5,10,0,0,1
QUEENS @ Unknown Location,1024549.0,191727.0,QUEENS,,0,1,5,51,0,0,1
BRONX @ Unknown Location,1022541.0,254651.0,BRONX,,0,1,5,33,0,0,1
QUEENS @ Unknown Location,1029393.0,218061.0,QUEENS,,0,1,5,0,0,0,1
MANHATTAN @ Unknown Location,987565.0,217891.0,MANHATTAN,,0,1,5,2,0,0,1
BRONX @ Unknown Location,1012325.0,252049.0,BRONX,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1023764.0,190997.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1016215.0,218733.0,QUEENS,,0,1,5,44,0,0,1
QUEENS @ Unknown Location,1029208.0,196880.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1038210.0,186003.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1017058.0,194794.0,QUEENS,,0,1,5,8,0,0,1
BROOKLYN @ Unknown Location,997005.0,172040.0,BROOKLYN,,0,1,5,38,0,0,1
STATEN ISLAND @ Unknown Location,944854.0,156471.0,STATEN ISLAND,,0,1,5,21,0,0,1
BROOKLYN @ Unknown Location,997469.0,175972.0,BROOKLYN,,0,1,5,7,0,0,1
BROOKLYN @ Unknown Location,993637.0,165078.0,BROOKLYN,,0,1,5,22,0,0,1
BROOKLYN @ Unknown Location,996215.0,179896.0,BROOKLYN,,0,1,5,37,0,0,1
BROOKLYN @ Unknown Location,997517.0,175372.0,BROOKLYN,,0,1,5,2,0,0,1
BROOKLYN @ Unknown Location,974091.0,171198.0,BROOKLYN,,0,1,5,11,0,0,1
BROOKLYN @ Unknown Location,992846.0,161245.0,BROOKLYN,,0,1,5,6,0,0,1
QUEENS @ Unknown Location,1025096.0,192686.0,QUEENS,,0,1,5,19,0,0,1
QUEENS @ Unknown Location,1012732.0,215475.0,QUEENS,,0,1,5,29,0,0,1
QUEENS @ Unknown Location,1047505.0,216612.0,QUEENS,,0,1,5,0,0,0,1
BRONX @ Unknown Location,1004896.0,239898.0,BRONX,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1013068.0,206803.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,990302.0,166574.0,BROOKLYN,,0,1,5,10,0,0,1
BROOKLYN @ Unknown Location,997555.0,168313.0,BROOKLYN,,0,1,5,14,0,0,1
BROOKLYN @ Unknown Location,992184.0,187050.0,BROOKLYN,,0,1,5,7,0,0,1
BROOKLYN @ Unknown Location,997805.0,171873.0,BROOKLYN,,0,1,5,24,0,0,1
QUEENS @ Unknown Location,1048952.0,191568.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1035280.0,212749.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,988381.0,190867.0,BROOKLYN,,0,1,5,10,0,0,1
BROOKLYN @ Unknown Location,1001889.0,193443.0,BROOKLYN,,0,1,5,28,0,0,1
BROOKLYN @ Unknown Location,997146.0,205337.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1000232.0,190726.0,BROOKLYN,,0,1,5,6,0,0,1
QUEENS @ Unknown Location,1009377.0,218666.0,QUEENS,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1000795.0,218186.0,QUEENS,,0,1,5,9,0,0,1
BROOKLYN @ Unknown Location,991843.0,176404.0,BROOKLYN,,0,1,5,13,0,0,1
MANHATTAN @ Unknown Location,993316.0,217435.0,MANHATTAN,,0,1,5,29,0,0,1
QUEENS @ Unknown Location,1051818.0,183700.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,986058.0,187847.0,BROOKLYN,,0,1,5,0,0,0,1
MANHATTAN @ Unknown Location,994007.0,231375.0,MANHATTAN,,0,1,5,9,0,0,1
BRONX @ Unknown Location,1013311.0,254567.0,BRONX,,0,1,5,17,0,0,1
BROOKLYN @ Unknown Location,1001380.0,204550.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,985617.0,170288.0,BROOKLYN,,0,1,5,28,0,0,1
MANHATTAN @ Unknown Location,984497.0,205828.0,MANHATTAN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1007465.0,177970.0,BROOKLYN,,0,1,5,11,0,0,1
QUEENS @ Unknown Location,1008370.0,202187.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1004413.0,169871.0,BROOKLYN,,0,1,5,0,0,0,1
MANHATTAN @ Unknown Location,989135.0,218857.0,MANHATTAN,,0,1,5,12,0,0,1
QUEENS @ Unknown Location,1002884.0,219706.0,QUEENS,,0,1,5,0,0,0,1
MANHATTAN @ Unknown Location,998236.0,242023.0,MANHATTAN,,0,1,5,6,0,0,1
QUEENS @ Unknown Location,1042927.0,183930.0,QUEENS,,0,1,5,0,0,0,1
BRONX @ Unknown Location,1013076.0,239461.0,BRONX,,0,1,5,0,0,1,0
MANHATTAN @ Unknown Location,995687.0,231641.0,MANHATTAN,,0,1,5,1,0,0,1
BROOKLYN @ Unknown Location,997072.0,180809.0,BROOKLYN,,0,1,5,30,0,0,1
BRONX @ Unknown Location,1008394.0,232514.0,BRONX,,0,1,5,17,0,0,1
BROOKLYN @ Unknown Location,995294.0,199170.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1001444.0,198616.0,BROOKLYN,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1004351.0,220633.0,QUEENS,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,997855.0,213415.0,QUEENS,,0,1,5,8,0,0,1
BRONX @ Unknown Location,1026370.0,246479.0,BRONX,,0,1,5,21,0,0,1
STATEN ISLAND @ Unknown Location,952699.0,147875.0,STATEN ISLAND,,0,1,5,8,0,0,1
QUEENS @ Unknown Location,1034863.0,227872.0,QUEENS,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1007190.0,173410.0,BROOKLYN,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1020034.0,185419.0,BROOKLYN,,0,1,5,11,0,0,1
BROOKLYN @ Unknown Location,1003132.0,196628.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1021287.0,183014.0,BROOKLYN,,0,1,5,11,0,0,1
QUEENS @ Unknown Location,1046305.0,156353.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,993154.0,172320.0,BROOKLYN,,0,1,5,28,0,0,1
BROOKLYN @ Unknown Location,995820.0,183298.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1013577.0,174255.0,BROOKLYN,,0,1,5,1,0,0,1
QUEENS @ Unknown Location,1013228.0,211238.0,QUEENS,,0,1,5,2,0,0,1
BROOKLYN @ Unknown Location,997705.0,199084.0,BROOKLYN,,0,1,5,0,0,1,0
MANHATTAN @ Unknown Location,989558.0,199244.0,MANHATTAN,,0,1,5,10,0,0,1
BROOKLYN @ Unknown Location,1000683.0,165210.0,BROOKLYN,,0,1,5,42,0,0,1
BROOKLYN @ Unknown Location,994198.0,177546.0,BROOKLYN,,0,1,5,10,0,0,1
BROOKLYN @ Unknown Location,985706.0,149814.0,BROOKLYN,,0,1,5,8,0,0,1
STATEN ISLAND @ Unknown Location,942520.0,139972.0,STATEN ISLAND,,0,1,5,23,0,0,1
QUEENS @ Unknown Location,1015044.0,210137.0,QUEENS,,0,1,5,9,0,0,1
QUEENS @ Unknown Location,1040390.0,200123.0,QUEENS,,0,1,5,26,0,0,1
MANHATTAN @ Unknown Location,989179.0,208921.0,MANHATTAN,,0,1,5,6,0,0,1
BRONX @ Unknown Location,1013646.0,253325.0,BRONX,,0,1,5,4,0,0,1
MANHATTAN @ Unknown Location,989036.0,210766.0,MANHATTAN,,0,1,5,1,0,0,1
MANHATTAN @ Unknown Location,990065.0,225331.0,MANHATTAN,,0,1,5,5,0,0,1
MANHATTAN @ Unknown Location,987295.0,210262.0,MANHATTAN,,0,1,5,3,0,0,1
QUEENS @ Unknown Location,1042606.0,194675.0,QUEENS,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1030008.0,199497.0,QUEENS,,0,1,5,0,0,0,1
BRONX @ Unknown Location,1010913.0,251528.0,BRONX,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,986237.0,180428.0,BROOKLYN,,0,1,5,11,0,0,1
BROOKLYN @ Unknown Location,1014430.0,181637.0,BROOKLYN,,0,1,5,0,0,1,0
BROOKLYN @ Unknown Location,1008953.0,186588.0,BROOKLYN,,0,1,5,3,0,1,0
QUEENS @ Unknown Location,1007383.0,213951.0,QUEENS,,0,1,5,6,0,0,1
BRONX @ Unknown Location,1010769.0,246044.0,BRONX,,0,1,5,7,0,0,1
QUEENS @ Unknown Location,1041749.0,211012.0,QUEENS,,0,1,5,0,0,0,1
BROOKLYN @ Unknown Location,1002722.0,190557.0,BROOKLYN,,0,1,5,3,0,0,1
QUEENS @ Unknown Location,1058594.0,177001.0,QUEENS,,0,1,5,0,0,1,0
MANHATTAN @ Unknown Location,984088.0,215325.0,MANHATTAN,,0,1,5,17,0,0,1
QUEENS @ Unknown Location,1032914.0,191355.0,QUEENS,,0,1,5,0,0,0,1
STATEN ISLAND @ Unknown Location,954016.0,170541.0,STATEN ISLAND,,0,1,5,23,0,0,1
BROOKLYN @ Unknown Location,1007499.0,168080.0,BROOKLYN,,0,1,5,0,0,1,0
QUEENS @ Unknown Location,1019217.0,216380.0,QUEENS,,0,1,5,0,0,0,1
QUEENS @ Unknown Location,1020449.0,216917.0,QUEENS,,0,1,5,27,0,0,1
QUEENS @ Unknown Location,1020781.0,216599.0,QUEENS,,0,1,5,3,0,0,1
